epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
9099,-0.0005113482475280762,0.9999262690544128,0.004013,0.004015,0.0,0.000458,4.1e-05,0.9999971389770508,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9199,-0.00034934282302856445,1.001029133796692,0.00461,0.00461,0.0,0.000749,8.5e-05,0.9999949336051941,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9299,-0.0005579888820648193,0.9990821480751038,0.003957,0.003957,0.0,0.001025,0.000109,0.9999954104423523,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9399,-0.0004950612783432007,1.0005017518997192,0.004000999999999999,0.004003,0.0,0.000998,0.000111,0.9999890327453613,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9499,-0.000713050365447998,1.0014209747314453,0.0041919999999999995,0.004194,0.0,0.001007,0.00011,0.9999905824661255,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9599,-5.507469177246094e-05,1.000812292098999,0.003846000000000002,0.003506,0.0,0.001214,0.000124,0.9999903440475464,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9699,5.0649046897888184e-05,1.0020843744277954,0.00379,0.003791,0.0,0.001255,0.000136,0.9999994039535522,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9799,-0.0004372447729110718,1.000787615776062,0.003832000000000002,0.003358,0.0,0.001278,0.000149,0.9999792575836182,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9899,-0.0007717609405517578,0.9994989633560181,0.003935000000000001,0.003252,0.0,0.001236,0.000139,0.9999995231628418,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
9999,-7.510185241699219e-05,0.9997671246528625,0.004763,0.003111,0.0,0.001192,0.000121,0.9999955892562866,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10099,-6.636977195739746e-05,1.0004161596298218,0.003771,0.003489,0.0,0.001141,0.000102,0.9999762773513794,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10199,-0.0008034408092498779,1.0002415180206299,0.004302999999999946,0.003938,0.0,0.001084,0.000105,0.9999961853027344,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10299,-0.0008212924003601074,0.9985817074775696,0.004318,0.004318,0.0,0.001103,0.000111,0.9999996423721313,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10399,-6.794929504394531e-06,1.0002020597457886,0.0039299999999999995,0.003932,0.0,0.001184,0.00012,0.9999947547912598,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10499,-0.0002759099006652832,1.0000351667404175,0.003602,0.003602,0.0,0.000978,8.7e-05,0.9999812841415405,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10599,-0.0008274465799331665,0.9990545511245728,0.0040149999999999995,0.004014,0.0,0.000806,8.3e-05,0.9999669790267944,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10699,-0.0003497600555419922,0.9994102120399475,0.003906,0.003907,0.0,0.000834,8.9e-05,0.9999991655349731,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10799,-0.0008358806371688843,0.999254584312439,0.004235999999999999,0.004237,0.0,0.000824,9.3e-05,0.9999933242797852,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10899,-0.00037382543087005615,1.0007749795913696,0.0043,0.004301,0.0,0.000599,6.5e-05,0.9999980926513672,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
10999,-0.0005774050951004028,1.000289797782898,0.003986,0.003988,0.0,0.000507,5.3e-05,0.9999740123748779,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11099,-0.0008009076118469238,0.9995468258857727,0.003935999999999999,0.003938,0.0,0.000584,6.4e-05,0.9999983310699463,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11199,-0.0006667226552963257,0.9999305009841919,0.004318000000000001,0.00432,0.0,0.0009,9.1e-05,0.9999920129776001,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
11299,-0.0004988014698028564,0.997870147228241,0.004484999999999999,0.003773,0.0,0.000976,0.000114,0.9999983310699463,2e-06,0.0,0.000772,7.4e-05,0.999993622303009,nan,1000000
