epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
4199,-9.393692016601562e-05,0.9996570944786072,0.004298,0.004298,0.0,0.000923,1.2e-05,0.9998612999916077,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4299,-8.931756019592285e-05,1.0012820959091187,0.004162,0.004162,0.0,0.001603,0.000172,0.9999994039535522,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4399,0.000420302152633667,1.0019961595535278,0.004386,0.004386,0.0,0.002546,0.00027,0.9999935626983643,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4499,0.00033462047576904297,1.003304362297058,0.005066,0.005066,0.0,0.002506,0.000284,0.9999988079071045,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4599,0.000246196985244751,1.0005614757537842,0.004832,0.004832,0.0,0.00091,0.0,0.9985319375991821,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4699,-0.0002256333827972412,0.9999518990516663,0.005198,0.005198,0.0,0.001746,0.000184,0.9999915361404419,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4799,-0.0002886354923248291,1.0001333951950073,0.004643,0.004643,0.0,0.001887,0.00021,0.9999940395355225,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4899,-0.000401228666305542,0.9986939430236816,0.005061,0.005061,0.0,0.00128,7.8e-05,0.9999967217445374,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
4999,-0.0005186796188354492,1.000059723854065,0.005507,0.005507,0.0,0.001646,0.000168,0.999993622303009,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5099,0.0006456375122070312,1.0012348890304565,0.004111,0.004111,0.0,0.001644,0.000163,0.9999964237213135,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5199,0.0003520846366882324,0.9994400143623352,0.00347,0.00347,0.0,0.002036,0.000216,0.9999892711639404,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5299,-0.0009522140026092529,0.9979649186134338,0.003599,0.003599,0.0,0.001849,0.000187,0.9999980926513672,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5399,0.0005136430263519287,1.0007060766220093,0.003952,0.003951,0.0,0.001512,0.000148,0.9999964237213135,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5499,-0.0005683004856109619,0.9987077116966248,0.003007,0.003007,0.0,0.002258,0.000241,0.999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5599,0.0004490315914154053,1.0006444454193115,0.00482,0.002899,0.0,0.001317,9e-05,0.9999909996986389,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5699,0.00020870566368103027,0.9989231824874878,0.003156,0.003156,0.0,0.00073,0.0,0.9976255893707275,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5799,-0.00040662288665771484,0.9997929930686951,0.005237,0.005237,0.0,0.000647,0.0,0.9972689747810364,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5899,0.0006208419799804688,1.000273585319519,0.003457,0.003457,0.0,0.001453,0.000121,0.9999783039093018,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
5999,0.0007856190204620361,1.0012588500976562,0.003085000000000001,0.003074,0.0,0.002082,0.000201,0.9999833106994629,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6099,-0.00010076165199279785,1.0009169578552246,0.004244,0.004244,0.0,0.002393,0.000269,0.9999983310699463,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6199,0.00031757354736328125,1.0003246068954468,0.003443,0.003443,0.0,0.000825,1e-06,0.99901282787323,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6299,9.47713851928711e-05,1.0005344152450562,0.002697,0.002696,0.0,0.002929,0.000315,0.9999973773956299,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6399,0.0010872483253479004,1.001235842704773,0.003095,0.003094,0.0,0.001845,0.000197,0.9999906420707703,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6499,0.001087188720703125,0.9999575614929199,0.0035120000000000012,0.00274,0.0,0.001443,0.000143,0.9999998807907104,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6599,-0.0007030963897705078,0.9952647089958191,0.003023,0.003023,0.0,0.000256,0.0,0.9959372282028198,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6699,0.0004035830497741699,0.997648298740387,0.003188,0.002046,0.0,0.000718,0.0,0.9989383220672607,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6799,-4.747509956359863e-05,0.9990646243095398,0.004792999999999999,0.002059,0.0,0.000912,1.9e-05,0.9999423027038574,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6899,0.0005173385143280029,1.0001400709152222,0.0033,0.0033,0.0,0.00054,0.0,0.9983352422714233,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
6999,0.00031307339668273926,1.0027650594711304,0.005211,0.00521,0.0,0.001105,6.5e-05,0.999981164932251,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7099,2.7418136596679688e-06,1.0013235807418823,0.003606,0.003605,0.0,0.001912,0.000182,0.9999984502792358,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7199,0.00014930963516235352,1.0001511573791504,0.003342,0.003342,0.0,0.002038,0.000201,0.9999985694885254,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7299,0.00026917457580566406,0.9995488524436951,0.002914,0.002914,0.0,0.001083,9e-05,0.9999994039535522,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7399,7.724761962890625e-05,0.9995055198669434,0.002656,0.002656,0.0,0.001343,0.000138,0.9999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7499,7.954239845275879e-05,1.0002495050430298,0.005813,0.005813,0.0,0.001537,0.000142,0.9999982118606567,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7599,-0.0005432069301605225,0.9992728233337402,0.004133999999999999,0.003485,0.0,0.001804,0.000167,0.9999960660934448,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7699,-0.00025075674057006836,1.0008405447006226,0.005282,0.005282,0.0,0.001414,0.00013,0.9999947547912598,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7799,-0.0006636381149291992,1.0012167692184448,0.004471000000000003,0.003661,0.0,0.002553,0.00026,0.9999940395355225,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7899,-0.000160902738571167,1.0002838373184204,0.003336,0.003336,0.0,0.003212,0.000329,0.9999973773956299,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
7999,-0.00044104456901550293,0.9990692734718323,0.003686,0.003686,0.0,0.003165,0.000317,0.9999967813491821,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8099,-0.0009841620922088623,0.9997531175613403,0.004306,0.004306,0.0,0.001498,0.000147,0.999997615814209,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8199,0.0004056692123413086,0.9985805749893188,0.003925,0.003925,0.0,0.001243,0.000118,0.9999927282333374,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8299,-0.00017255544662475586,0.9986660480499268,0.003729,0.003729,0.0,0.002254,0.000232,0.9999994039535522,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8399,0.0008796453475952148,0.9979079365730286,0.004136,0.004136,0.0,0.001596,0.00016,0.9999946355819702,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8499,-0.00017896294593811035,1.0002729892730713,0.003455,0.003455,0.0,0.003177,0.000324,0.9999994039535522,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8599,0.001557469367980957,1.0034815073013306,0.005163000000000001,0.0029,0.0,0.003329,0.000323,0.9999918341636658,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8699,-0.0004927515983581543,0.9996292591094971,0.004191,0.004158,0.0,0.00226,0.000229,0.9999978542327881,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8799,0.000406116247177124,1.0027620792388916,0.006206000000000001,0.006204,0.0,0.00338,0.000341,0.9999996423721313,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
8899,-0.0007510781288146973,0.9985553026199341,0.003337,0.003337,0.0,0.001812,0.000183,0.9999978542327881,0.0,0.0,0.002066,0.000201,0.9999992847442627,nan,1000000
