epoch,z_bias,z_std_ratio,ks,cond_chi2,panel_median,panel_frac_gt_0.1,panel_null_median,panel_null_frac_gt_0.1,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
16699,-0.0007935762405395508,0.9984452128410339,0.0045005,1.1790209011640171,0.08163265306122454,0.4144811858608894,0.0760181618051734,0.403363740022805,0.0045005,0.0,0.0009425,0.0001,0.9999991655349731,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008918004110455513,2000000
16799,-0.00033605098724365234,1.000239610671997,0.0042435,1.1805719507686783,0.07894736842105259,0.4122006841505131,0.0760181618051734,0.403363740022805,0.0042435,0.0,0.000961,0.0001055,0.999997615814209,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00888391025364399,2000000
16899,-2.8595328330993652e-05,0.9997769594192505,0.003851,1.118166256479748,0.07889277134745576,0.40820980615735464,0.0760181618051734,0.403363740022805,0.003851,0.0,0.000894,9.7e-05,0.9999973177909851,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008939872495830059,2000000
16999,-5.4135918617248535e-05,1.0000005960464478,0.0043275,1.1547408134984911,0.0792310000230792,0.4064994298745724,0.0760181618051734,0.403363740022805,0.004327,0.0,0.0010065,0.0001065,0.9999959468841553,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008839389309287071,2000000
17099,0.0003944486379623413,1.0012506246566772,0.0042685,1.19388314091972,0.08320668693009114,0.42531356898517675,0.0760181618051734,0.403363740022805,0.0042685,0.0,0.0009615,9.55e-05,0.999984860420227,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008943682536482811,2000000
17199,-0.0004974007606506348,0.9990423321723938,0.0045650000000000005,1.1449374148536453,0.07950782661047556,0.4096351197263398,0.0760181618051734,0.403363740022805,0.004565,0.0,0.000953,0.000105,0.9999916553497314,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008545047603547573,2000000
17299,0.00032213330268859863,1.0006237030029297,0.004073,1.1045975636990144,0.079417639020288,0.41248574686431017,0.0760181618051734,0.403363740022805,0.0040725,0.0,0.000881,8.85e-05,0.9999933242797852,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008594227954745293,2000000
17399,-0.00032660365104675293,0.998779296875,0.004371,1.0803327015782873,0.0793000260213375,0.4104903078677309,0.0760181618051734,0.403363740022805,0.0043705,0.0,0.0008355,8.35e-05,0.9999959468841553,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008691524155437946,2000000
17499,0.00022920966148376465,1.0012352466583252,0.0044335,1.1486821396147235,0.07843137254901966,0.403363740022805,0.0760181618051734,0.403363740022805,0.0044325,0.0,0.000982,9.5e-05,0.9999898672103882,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008903823792934418,2000000
17599,-0.0003736764192581177,0.9993034601211548,0.004488000000000001,1.1450925208901654,0.07677571470674913,0.3976624857468643,0.0760181618051734,0.403363740022805,0.004488,0.0,0.0009115,9.05e-05,0.999991774559021,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009126824326813221,2000000
17699,-0.0002949535846710205,0.9988201856613159,0.004179,1.1857861925458133,0.07692307692307689,0.39652223489167615,0.0760181618051734,0.403363740022805,0.004179,0.0,0.000975,9.45e-05,0.9999858140945435,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008651470765471458,2000000
17799,0.00013606250286102295,1.0008350610733032,0.004151,1.1764138973109273,0.07812499999999996,0.40421892816419613,0.0760181618051734,0.403363740022805,0.0041505,0.0,0.001003,0.0001055,0.9999760389328003,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008958956226706505,2000000
17899,0.0004000812768936157,1.0012671947479248,0.0040605,1.1263812325377192,0.077973876535531,0.40364880273660203,0.0760181618051734,0.403363740022805,0.0040605,0.0,0.000873,8.55e-05,0.9999984502792358,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009057519026100636,2000000
17999,-0.0005078315734863281,1.000599980354309,0.0044765000000000004,1.1945714982902387,0.07741392246377324,0.40364880273660203,0.0760181618051734,0.403363740022805,0.004476,0.0,0.0009,9.5e-05,0.9999958276748657,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008751549758017063,2000000
18099,0.00017337501049041748,1.001007080078125,0.0041015,1.0987421235698311,0.07479814355648803,0.39880273660205245,0.0760181618051734,0.403363740022805,0.0041005,0.0,0.000854,8.95e-05,0.99998939037323,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008777983486652374,2000000
18199,-1.5795230865478516e-05,1.0015509128570557,0.004677,1.0552684683494626,0.07526881720430102,0.3979475484606613,0.0760181618051734,0.403363740022805,0.0046765,0.0,0.0008065,8.45e-05,0.9999978542327881,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008710799738764763,2000000
18299,-2.117455005645752e-05,1.0015497207641602,0.005087,1.1150151541199536,0.07692307692307693,0.3982326111744584,0.0760181618051734,0.403363740022805,0.0050865,0.0,0.0008915,9.15e-05,0.9999988079071045,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00880800187587738,2000000
18399,0.0002580583095550537,1.0005043745040894,0.00402,1.0802047241622568,0.07421662495919926,0.3922462941847206,0.0760181618051734,0.403363740022805,0.00402,0.0,0.000882,8.95e-05,0.9999992251396179,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009094989858567715,2000000
18499,0.00020961463451385498,1.001529574394226,0.004375,1.1188095839100958,0.07446808510638299,0.3888255416191562,0.0760181618051734,0.403363740022805,0.004375,0.0,0.000815,0.0001035,0.9999827146530151,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008910613134503365,2000000
18599,7.9423189163208e-06,0.9995946288108826,0.004287,1.1047857831282717,0.07692307692307684,0.39680729760547323,0.0760181618051734,0.403363740022805,0.004287,0.0,0.000865,8.85e-05,0.9999996423721313,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00894590001553297,2000000
18699,0.0004949867725372314,1.0005706548690796,0.0044355,1.1345863135093097,0.07549626572327044,0.4050741163055872,0.0760181618051734,0.403363740022805,0.0044355,0.0,0.0008905,9.15e-05,0.9999978542327881,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008770209737122059,2000000
18799,-0.00039939582347869873,1.0005254745483398,0.004926,1.170204187952201,0.07741641694576648,0.39538198403648805,0.0760181618051734,0.403363740022805,0.004926,0.0,0.0007665,8.25e-05,0.9999849796295166,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008871498517692089,2000000
18899,-0.00018894672393798828,1.000465750694275,0.0048125,1.1163367138850213,0.07692307692307689,0.40364880273660203,0.0760181618051734,0.403363740022805,0.0048125,0.0,0.000777,7.7e-05,0.9999940395355225,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008534914813935757,2000000
18999,0.00018966197967529297,1.0001246929168701,0.004006,1.1113929324344767,0.07692307692307689,0.403363740022805,0.0760181618051734,0.403363740022805,0.0040055,0.0,0.000756,8.8e-05,0.9999920129776001,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009083087556064129,2000000
19099,-0.00019595026969909668,0.9993783831596375,0.0039055,1.1473427612365483,0.07692307692307696,0.403363740022805,0.0760181618051734,0.403363740022805,0.0039055,0.0,0.0007755,8.3e-05,0.9999974966049194,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008685823529958725,2000000
19199,0.00013370811939239502,0.9989851117134094,0.0040115,1.1658596444057356,0.07890020750801732,0.4064994298745724,0.0760181618051734,0.403363740022805,0.004011,0.0,0.0008995,9.4e-05,0.9999998807907104,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009154471568763256,2000000
19299,-0.0002470165491104126,1.0000745058059692,0.0041825,1.1167067086198066,0.07773351040283324,0.40421892816419613,0.0760181618051734,0.403363740022805,0.0041825,0.0,0.000837,8.7e-05,0.9999842643737793,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008576186373829842,2000000
19399,-0.0002828538417816162,0.9982909560203552,0.003829,1.14267996283326,0.07577966251435642,0.3916761687571266,0.0760181618051734,0.403363740022805,0.003829,0.0,0.000797,8.1e-05,0.999997615814209,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008816388435661793,2000000
19499,0.0006885528564453125,1.0020917654037476,0.0042555,1.0978270345932215,0.07586409274206272,0.3962371721778791,0.0760181618051734,0.403363740022805,0.0042555,0.0,0.0008085,7.9e-05,0.9999977350234985,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008625339716672897,2000000
19599,0.0006263256072998047,1.0008111000061035,0.0036355,1.176455432090011,0.07755279337075643,0.40193842645381983,0.0760181618051734,0.403363740022805,0.0036355,0.0,0.000832,9.3e-05,0.9999978542327881,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008602081798017025,2000000
19699,0.00042475759983062744,1.0001822710037231,0.003949,1.1328807157724967,0.07692307692307689,0.4016533637400228,0.0760181618051734,0.403363740022805,0.003949,0.0,0.000848,9.1e-05,0.9999991655349731,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008965739980340004,2000000
19799,0.0002500265836715698,1.000340223312378,0.0036815,1.1708770332604013,0.07692307692307684,0.4050741163055872,0.0760181618051734,0.403363740022805,0.003681,0.0,0.0009795,0.0001015,0.9999879598617554,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008685441687703133,2000000
19899,-0.0003327280282974243,0.9987471103668213,0.003972,1.1290780636677769,0.07586877767342005,0.3962371721778791,0.0760181618051734,0.403363740022805,0.003972,0.0,0.000802,8.65e-05,0.9999975562095642,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008940705098211765,2000000
19999,0.0007447749376296997,1.0024123191833496,0.0036915,1.166799610976223,0.07500000000000004,0.3942417331812999,0.0760181618051734,0.403363740022805,0.0036915,0.0,0.0008005,8.85e-05,0.9999994039535522,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008713623508810997,2000000
20099,0.00039796531200408936,1.0008139610290527,0.0034055,1.084581842588316,0.07692307692307689,0.39851767388825543,0.0760181618051734,0.403363740022805,0.0034055,0.0,0.00087,8.7e-05,0.9999971389770508,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008971723727881908,2000000
20199,-0.00025346875190734863,0.9986898899078369,0.0043455,1.0701161673123043,0.0774982171510073,0.4016533637400228,0.0760181618051734,0.403363740022805,0.0043455,0.0,0.000801,8.35e-05,0.9999921321868896,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008639807812869549,2000000
20299,-0.00019180774688720703,0.9999905228614807,0.004365,1.1472193199588454,0.07692307692307689,0.4056442417331813,0.0760181618051734,0.403363740022805,0.004365,0.0,0.0009915,0.000105,0.9999943971633911,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009058309718966484,2000000
20399,-1.405179500579834e-05,0.9997687935829163,0.003728,1.1405211870652638,0.07897985705003258,0.4087799315849487,0.0760181618051734,0.403363740022805,0.003728,0.0,0.000997,0.000103,0.999992847442627,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009003724902868271,2000000
20499,2.7626752853393555e-05,0.9993622303009033,0.0038245,1.0648825296312057,0.07668711656441721,0.4090649942987457,0.0760181618051734,0.403363740022805,0.0038245,0.0,0.0008635,8.3e-05,0.9999731779098511,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00896990392357111,2000000
20599,0.000687137246131897,1.0011770725250244,0.003632,1.106030215253009,0.0777535177098495,0.4130558722919042,0.0760181618051734,0.403363740022805,0.0036315,0.0,0.000965,9.8e-05,0.9999992847442627,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008696483448147774,2000000
20699,-0.00019633769989013672,0.9991525411605835,0.0042735,1.144530406602924,0.07947860962566841,0.4087799315849487,0.0760181618051734,0.403363740022805,0.0042735,0.0,0.000992,9.45e-05,0.9999964237213135,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009156041778624058,2000000
20799,-2.3290514945983887e-05,1.0001246929168701,0.004069000000000001,1.1335245075884606,0.07936507936507936,0.4104903078677309,0.0760181618051734,0.403363740022805,0.004069,0.0,0.001012,9.1e-05,0.9999985694885254,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008657733909785748,2000000
20899,0.0002641528844833374,1.0005587339401245,0.003583,1.0794063297389163,0.07956511481597985,0.41562143671607754,0.0760181618051734,0.403363740022805,0.0035825,0.0,0.000938,9.45e-05,0.9999971389770508,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00902612041682005,2000000
20999,0.00011655688285827637,1.0009318590164185,0.0039525,1.0926589117600174,0.07717829748991575,0.4107753705815279,0.0760181618051734,0.403363740022805,0.0039525,0.0,0.000954,9.9e-05,0.999995231628418,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008617902174592018,2000000
21099,5.708634853363037e-05,1.0006577968597412,0.0037895,1.142214910420698,0.07570773524720895,0.40279361459521096,0.0760181618051734,0.403363740022805,0.0037895,0.0,0.000988,0.000104,0.9999923706054688,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00858917273581028,2000000
21199,-0.00042407214641571045,0.998599648475647,0.004147,1.0453441768772027,0.07749208428867774,0.4039338654503991,0.0760181618051734,0.403363740022805,0.004147,0.0,0.000835,8e-05,0.999961256980896,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00889830756932497,2000000
21299,-9.578466415405273e-05,1.001458764076233,0.0043445,0.9775541569337616,0.07615752183226226,0.40222348916761685,0.0760181618051734,0.403363740022805,0.0043445,0.0,0.000884,8.65e-05,0.9999921321868896,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009025393053889275,2000000
21399,0.0002963244915008545,1.0008454322814941,0.0039325,1.0435245704168037,0.0750000000000001,0.40193842645381983,0.0760181618051734,0.403363740022805,0.0039325,0.0,0.000912,8.8e-05,0.9999927282333374,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008736888878047466,2000000
21499,-9.806454181671143e-05,1.0015783309936523,0.0041915,1.0009208938872531,0.07919110836677978,0.40678449258836946,0.0760181618051734,0.403363740022805,0.0041915,0.0,0.000886,8.9e-05,0.9999972581863403,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009157011285424232,2000000
21599,0.0005884021520614624,1.0024607181549072,0.003942,1.0479783241154512,0.0783461210571185,0.3979475484606613,0.0760181618051734,0.403363740022805,0.003942,0.0,0.000981,9.45e-05,0.9999942779541016,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008723754435777664,2000000
21699,9.073317050933838e-05,1.0011627674102783,0.004127,1.0170324094523915,0.08182139684837327,0.42132269099201825,0.0760181618051734,0.403363740022805,0.004127,0.0,0.0009075,9.5e-05,0.9999957084655762,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008839495480060577,2000000
21799,-3.7476420402526855e-05,1.000949740409851,0.00383,0.9945395177354956,0.07810153903903906,0.4039338654503991,0.0760181618051734,0.403363740022805,0.00383,0.0,0.000811,9.05e-05,0.9999946355819702,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008992092683911324,2000000
21899,-0.00039899349212646484,1.0004379749298096,0.004347,1.0145949022695082,0.07934259633976351,0.40678449258836946,0.0760181618051734,0.403363740022805,0.004347,0.0,0.000869,9.25e-05,0.9999994039535522,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009250412695109844,2000000
21999,1.582503318786621e-05,0.9999605417251587,0.0043285,0.9960775251293666,0.08084521687462859,0.419327251995439,0.0760181618051734,0.403363740022805,0.0043285,0.0,0.0008225,8.95e-05,0.9999966621398926,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008899475447833538,2000000
22099,-0.0005190223455429077,0.9996578097343445,0.004275500000000001,1.0587070100872067,0.07692307692307689,0.40592930444697833,0.0760181618051734,0.403363740022805,0.0042755,0.0,0.000857,9.55e-05,0.9999799728393555,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00890874769538641,2000000
22199,-0.00031526386737823486,0.9998446702957153,0.004313,1.1162948561053212,0.07772406367650145,0.4104903078677309,0.0760181618051734,0.403363740022805,0.004313,0.0,0.000828,8.05e-05,0.9999949336051941,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009091813117265701,2000000
22299,-0.00026476383209228516,0.9999452829360962,0.0043255,1.0859548927960785,0.07748406349879038,0.4087799315849487,0.0760181618051734,0.403363740022805,0.0043255,0.0,0.000907,9.8e-05,0.9999992847442627,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.009006626904010773,2000000
22399,-0.00032019615173339844,0.9997057914733887,0.004435000000000001,1.0348642804767547,0.07785658191813101,0.40421892816419613,0.0760181618051734,0.403363740022805,0.004435,0.0,0.0008475,9e-05,0.9999992847442627,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008921980857849121,2000000
22499,6.966292858123779e-05,1.001827597618103,0.0045395,1.008411315132259,0.07679487179487168,0.40051311288483465,0.0760181618051734,0.403363740022805,0.0045395,0.0,0.0007015,8.4e-05,0.999983549118042,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008827512152493,2000000
22599,0.0005001723766326904,1.0017271041870117,0.0040114999999999994,1.0582884025841208,0.07741935483870964,0.4096351197263398,0.0760181618051734,0.403363740022805,0.004011,0.0,0.0008345,8.5e-05,0.9999936819076538,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008962754160165787,2000000
22699,-0.0006616562604904175,0.9990643262863159,0.0043945,1.0892168276016514,0.07811743168252641,0.40849486887115166,0.0760181618051734,0.403363740022805,0.0043945,0.0,0.000895,9.05e-05,0.9999937415122986,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008863705210387707,2000000
22799,-0.0004888176918029785,0.9999894499778748,0.004204500000000001,1.0777127158574502,0.08000000000000002,0.40250855188141393,0.0760181618051734,0.403363740022805,0.0042045,0.0,0.000901,9.1e-05,0.9999730587005615,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00889059528708458,2000000
22899,-3.769993782043457e-06,1.0007257461547852,0.0042165,1.0597776083610755,0.07541700847689362,0.40051311288483465,0.0760181618051734,0.403363740022805,0.0042165,0.0,0.000894,8.25e-05,0.9999878406524658,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008919695392251015,2000000
22999,-0.00010995566844940186,1.0018178224563599,0.004359,1.0786236334731962,0.07692307692307691,0.3990877993158495,0.0760181618051734,0.403363740022805,0.004359,0.0,0.0009065,8.4e-05,0.9999979734420776,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008850472047924995,2000000
23099,3.68654727935791e-05,1.0016571283340454,0.0044315,1.0495015485634134,0.07894736842105264,0.4130558722919042,0.0760181618051734,0.403363740022805,0.0044315,0.0,0.0008605,9.05e-05,0.9999977350234985,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00887002982199192,2000000
23199,-0.00017993152141571045,1.0000630617141724,0.0045925,1.0462878667135074,0.07935474322924375,0.4130558722919042,0.0760181618051734,0.403363740022805,0.004592,0.0,0.00074,7.7e-05,0.9999935626983643,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008992447517812252,2000000
23299,0.0008598417043685913,1.0032050609588623,0.0042305,1.0293940687062668,0.0783461210571185,0.4070695553021665,0.0760181618051734,0.403363740022805,0.00423,0.0,0.000761,8.25e-05,0.9999980926513672,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008798845112323761,2000000
23399,0.0003204345703125,1.0009307861328125,0.0038475,1.0187403697492172,0.07843137254901965,0.4104903078677309,0.0760181618051734,0.403363740022805,0.003847,0.0,0.0008465,8.85e-05,0.999998927116394,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008774537593126297,2000000
23499,0.0005622059106826782,1.0014976263046265,0.0036345,1.0293335778492723,0.07967808131332564,0.4167616875712657,0.0760181618051734,0.403363740022805,0.003634,0.0,0.00089,9.3e-05,0.9999985694885254,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008916648104786873,2000000
23599,0.00044436752796173096,1.0016802549362183,0.004281500000000001,1.0298852355075554,0.07889484189515707,0.40935005701254273,0.0760181618051734,0.403363740022805,0.0042815,0.0,0.0008905,9.3e-05,0.9999969005584717,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008778118528425694,2000000
23699,0.0003706216812133789,1.00006902217865,0.003776,1.0663015047735835,0.0819672131147542,0.41904218928164194,0.0760181618051734,0.403363740022805,0.003775,0.0,0.0008615,9e-05,0.9999948143959045,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008705893531441689,2000000
23799,-8.195638656616211e-07,1.0010334253311157,0.00405,1.075204685347261,0.07692307692307689,0.4087799315849487,0.0760181618051734,0.403363740022805,0.00405,0.0,0.000975,9.45e-05,0.9999946355819702,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008499234914779663,2000000
23899,0.0003070831298828125,1.0009138584136963,0.004016,1.0521640762886508,0.0782365800340054,0.4090649942987457,0.0760181618051734,0.403363740022805,0.004016,0.0,0.000937,9.9e-05,0.9999959468841553,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00906276237219572,2000000
23999,-6.96331262588501e-05,0.9996811747550964,0.004188,1.0224759204849003,0.07906057542053505,0.411060433295325,0.0760181618051734,0.403363740022805,0.004188,0.0,0.0009105,9.4e-05,0.999985933303833,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008715773932635784,2000000
24099,-0.00022874772548675537,1.000253438949585,0.0041435000000000005,1.0020902112615484,0.07758829559220944,0.40421892816419613,0.0760181618051734,0.403363740022805,0.0041435,0.0,0.0008575,8.15e-05,0.9999943971633911,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008989488705992699,2000000
24199,-0.00029309093952178955,1.0016883611679077,0.004609,0.9980491561325835,0.07801418439716327,0.4090649942987457,0.0760181618051734,0.403363740022805,0.004609,0.0,0.0008425,7.95e-05,0.9999992847442627,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008946152403950691,2000000
24299,-0.00014343857765197754,1.0002774000167847,0.0042105,0.9755209285925176,0.07743920167318499,0.4127708095781072,0.0760181618051734,0.403363740022805,0.0042105,0.0,0.000892,9.8e-05,0.9999991655349731,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00856082048267126,2000000
24399,-0.0003107041120529175,1.0010641813278198,0.0043175,0.955603369607732,0.07788319464966173,0.4039338654503991,0.0760181618051734,0.403363740022805,0.0043175,0.0,0.0009205,9.75e-05,0.9999993443489075,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008593715727329254,2000000
24499,0.00021129846572875977,1.0003427267074585,0.0035825,0.9498543443129225,0.07792207792207788,0.40849486887115166,0.0760181618051734,0.403363740022805,0.0035825,0.0,0.000885,8.95e-05,0.9999899864196777,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008912974037230015,2000000
24599,0.0004828721284866333,1.0017266273498535,0.0040675,1.0068872503013382,0.07851239669421488,0.40592930444697833,0.0760181618051734,0.403363740022805,0.0040675,0.0,0.0008195,7.95e-05,0.999993085861206,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008978829719126225,2000000
24699,-0.00010679662227630615,1.0001025199890137,0.004316,0.9808229719425992,0.07947019867549673,0.4090649942987457,0.0760181618051734,0.403363740022805,0.004316,0.0,0.0007975,8.2e-05,0.9999861717224121,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00878580380231142,2000000
24799,0.0002186298370361328,1.00044846534729,0.003508,1.03800946642545,0.0782259496523747,0.4039338654503991,0.0760181618051734,0.403363740022805,0.003508,0.0,0.000897,8.7e-05,0.9999717473983765,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008635559119284153,2000000
24899,-4.7653913497924805e-05,1.000643014907837,0.004,0.9952238602142496,0.07855272999252053,0.4039338654503991,0.0760181618051734,0.403363740022805,0.0039995,0.0,0.000797,8.65e-05,0.9999828338623047,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00913621112704277,2000000
24999,0.0004352480173110962,1.000644326210022,0.003856,1.010837579842445,0.0760181618051734,0.3993728620296465,0.0760181618051734,0.403363740022805,0.003856,0.0,0.0006865,7.15e-05,0.9999890327453613,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008841846138238907,2000000
25099,0.00045914947986602783,1.0016053915023804,0.0037855,1.0052973526648483,0.07604574953415161,0.4056442417331813,0.0760181618051734,0.403363740022805,0.0037855,0.0,0.000782,8e-05,0.9999971389770508,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008725320920348167,2000000
25199,0.00018136203289031982,1.0007574558258057,0.00401,1.0626316360339243,0.07692307692307689,0.4047890535917902,0.0760181618051734,0.403363740022805,0.00401,0.0,0.0009385,9.05e-05,0.9999890923500061,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008770049549639225,2000000
25299,-0.0004203915596008301,0.9993561506271362,0.0041975,0.9990235610662531,0.076923076923077,0.3976624857468643,0.0760181618051734,0.403363740022805,0.0041975,0.0,0.0008075,8e-05,0.9999983906745911,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008818274363875389,2000000
25399,9.18358564376831e-05,1.0018516778945923,0.004156,1.0112523348951996,0.07865168539325852,0.3982326111744584,0.0760181618051734,0.403363740022805,0.004156,0.0,0.000763,8e-05,0.999991774559021,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008759720250964165,2000000
25499,-9.92119312286377e-05,0.9988420605659485,0.004112,1.0327846346648981,0.07692307692307684,0.4007981755986317,0.0760181618051734,0.403363740022805,0.004112,0.0,0.0007665,7.8e-05,0.9999995231628418,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008616691455245018,2000000
25599,0.000361025333404541,1.0022685527801514,0.003728,1.0018594811397024,0.07692307692307689,0.40108323831242876,0.0760181618051734,0.403363740022805,0.003728,0.0,0.000774,8.25e-05,0.9999932050704956,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008795847184956074,2000000
25699,0.00031395256519317627,1.0019032955169678,0.0038705,0.9865787513154414,0.07692307692307689,0.41248574686431017,0.0760181618051734,0.403363740022805,0.0038705,0.0,0.000896,9.35e-05,0.9999855160713196,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.008787821047008038,2000000
25799,0.0003278404474258423,1.0004814863204956,0.003652,1.0229207315364814,0.07545345060399256,0.40250855188141393,0.0760181618051734,0.403363740022805,0.003652,0.0,0.00084,8.45e-05,0.9999959468841553,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.0086450120434165,2000000
25899,1.3202428817749023e-05,1.0007855892181396,0.00425,0.9816104779348851,0.07857142857142865,0.4053591790193843,0.0760181618051734,0.403363740022805,0.0042495,0.0,0.0007765,7.95e-05,0.9999972581863403,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.0088528236374259,2000000
25999,-0.00022386014461517334,0.9997888207435608,0.0037365,1.0080090164183597,0.07692307692307696,0.40279361459521096,0.0760181618051734,0.403363740022805,0.0037365,0.0,0.0009385,8.65e-05,0.9999998807907104,0.0,5e-07,0.0007675,6.95e-05,1.0000180006027222,0.00871348287910223,2000000
