arm,epoch,physics_regularization
phingan_sec,34899,9.531917e-03
phingan_sec,34999,1.046297e-02
phingan_sec,35099,9.278380e-03
phingan_sec,35199,8.544034e-03
phingan_sec,35299,9.208781e-03
phingan_sec,35399,8.937471e-03
phingan_sec,35499,9.258274e-03
phingan_sec,35599,8.825392e-03
phingan_sec,35699,9.421320e-03
phingan_sec,35799,8.234773e-03
phingan_sec,35899,9.213542e-03
phingan_sec,35999,8.814924e-03
phingan_sec,36099,8.491153e-03
phingan_sec,36199,9.289928e-03
phingan_sec,36299,9.334019e-03
phingan_sec,36399,9.191774e-03
phingan_sec,36499,1.045358e-02
phingan_sec,36599,7.883132e-03
phingan_sec,36699,8.004006e-03
phingan_sec,36799,9.294251e-03
phingan_sec,36899,9.286082e-03
phingan_sec,36999,8.473772e-03
phingan_sec,37099,8.790050e-03
phingan_sec,37199,1.119991e-02
phingan_sec,37299,9.023795e-03
phingan_sec,37399,8.244094e-03
