epoch,z_bias,z_std_ratio,ks,gen_z_le_0,gen_z_ge_1,gen_z_gt_0.99,gen_z_gt_0.999,gen_z_max,g4_z_le_0,g4_z_ge_1,g4_z_gt_0.99,g4_z_gt_0.999,g4_z_max,phys_reg,n_rows
4999,-0.0002455413341522217,1.0008100271224976,0.005495,0.005494,0.0,0.001719,0.000151,0.9999997615814209,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5099,0.0009054243564605713,1.0020493268966675,0.004018,0.004018,0.0,0.001725,0.000173,0.9999995231628418,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5199,0.0006069540977478027,1.000200867652893,0.003432,0.003432,0.0,0.002079,0.000253,0.9999998807907104,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5299,-0.0006809532642364502,0.9987276792526245,0.00355,0.00355,0.0,0.001916,0.000204,0.9999984502792358,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5399,0.0007735192775726318,1.0014071464538574,0.003828,0.003828,0.0,0.001568,0.000145,0.9999662637710571,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5499,-0.0003013908863067627,0.9994633793830872,0.002957,0.002957,0.0,0.00229,0.000244,0.9999997615814209,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5599,0.000696718692779541,1.00139319896698,0.0049099999999999994,0.002856,0.0,0.001384,0.000112,0.9999914169311523,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5699,0.00047460198402404785,0.9997529983520508,0.0031839999999999993,0.003123,0.0,0.000805,0.0,0.9976105093955994,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5799,-0.00013655424118041992,1.0007612705230713,0.005122,0.00512,0.0,0.000689,0.0,0.9970663785934448,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
5899,0.0008869469165802002,1.0012270212173462,0.003402,0.003402,0.0,0.001521,0.000141,0.9999994039535522,0.0,2e-06,0.001858,0.000191,1.000003457069397,nan,1000000
